,long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
3071,1,12.5,5.4,1,1,1,1,1
3072,1,12.8,5.3,1,0,0,1,0
3073,1,13.8,5.3,0,0,1,0,0
3074,0,12.6,6.1,1,0,1,1,1
3075,0,14.1,5.7,0,0,0,1,0
3076,1,13.1,5.9,0,0,0,0,0
3077,1,13.2,6.2,1,0,0,0,0
3078,1,14.0,6.7,1,1,1,1,1
3079,1,12.9,6.9,1,1,1,1,1
3080,1,12.1,6.4,0,1,0,1,0
3081,0,12.3,6.5,1,1,1,0,1
3082,1,13.2,5.6,0,1,1,1,1
3083,1,12.0,6.4,0,0,0,0,0
3084,1,12.2,5.1,0,0,0,0,0
3085,0,15.0,6.8,0,1,1,1,1
3086,1,15.2,6.4,1,1,1,0,1
3087,1,13.1,5.4,0,0,0,0,0
3088,1,13.6,5.9,1,1,1,1,1
3089,1,14.4,6.6,1,1,1,0,1
3090,0,11.7,7.1,0,0,1,1,1
3091,1,12.1,5.5,0,0,0,0,0
3092,1,12.0,5.9,0,0,0,0,0
3093,0,13.9,6.8,1,1,1,1,1
3094,1,15.4,5.2,1,1,1,1,1
3095,1,12.3,6.1,1,1,1,1,1
3096,1,15.4,7.1,1,1,1,1,1
3097,1,13.6,5.3,1,0,0,0,0
3098,1,11.8,6.4,0,0,0,0,0
3099,1,12.9,6.7,1,1,1,1,1
3100,1,13.9,6.1,0,0,0,0,0
3101,1,13.7,6.2,1,0,0,0,0
3102,1,15.0,6.4,1,0,1,1,1
3103,1,13.3,6.8,1,1,0,0,1
3104,0,13.5,5.2,0,0,0,0,0
3105,1,12.1,5.5,1,1,0,1,1
3106,1,14.4,6.3,1,1,1,1,1
3107,1,13.1,5.8,1,0,0,0,0
3108,1,13.1,5.7,1,0,0,0,0
3109,1,14.0,5.1,0,0,0,0,0
3110,1,11.5,5.6,1,1,1,1,1
3111,0,12.7,5.2,0,0,0,0,0
3112,1,13.4,5.5,1,1,0,1,1
3113,1,12.1,5.6,1,1,1,1,1
3114,0,11.6,5.9,0,0,1,0,0
3115,0,12.2,5.8,0,0,0,0,0
3116,1,14.7,6.8,1,1,0,0,1
3117,1,12.8,5.7,1,0,0,0,0
3118,1,11.4,5.7,0,0,1,1,0
3119,1,14.9,5.9,1,0,1,1,1
3120,1,12.5,5.9,0,0,0,0,0
3121,1,13.0,6.1,0,0,1,0,0
3122,1,12.2,5.2,0,0,0,0,0
3123,1,15.4,6.9,1,1,1,1,1
3124,1,12.5,6.0,1,0,1,1,1
3125,1,14.0,6.4,1,1,1,1,1
3126,1,11.5,5.9,1,1,1,0,0
3127,1,12.8,6.0,1,0,1,1,1
3128,1,12.6,6.0,1,1,0,1,1
3129,1,12.9,5.9,1,1,1,1,1
3130,1,12.2,6.4,0,0,0,0,0
3131,1,12.5,6.4,0,0,1,0,0
3132,1,13.9,7.1,1,1,1,1,1
3133,0,13.3,5.1,0,0,0,0,0
3134,1,13.5,6.2,0,0,1,0,0
3135,0,13.6,5.5,0,0,0,0,0
3136,1,13.5,6.2,0,0,0,0,0
3137,1,13.1,5.4,1,1,0,1,1
3138,1,13.3,6.5,0,0,0,0,0
3139,1,12.2,6.0,0,0,0,1,0
3140,1,12.7,6.6,1,1,0,1,1
3141,1,15.2,5.7,0,0,1,1,1
3142,1,13.5,6.2,0,0,0,0,0
3143,1,14.4,5.6,1,1,1,1,1
3144,1,14.2,6.7,1,1,1,1,1
3145,1,13.6,5.2,0,1,0,0,0
3146,0,14.2,5.2,0,0,0,0,0
3147,1,12.7,6.3,0,0,0,0,0
3148,1,13.0,6.4,1,1,1,1,1
3149,1,11.5,5.2,0,0,1,0,0
3150,1,14.2,6.5,0,1,0,0,0
3151,1,11.7,5.3,0,0,0,0,0
3152,1,11.5,6.3,0,0,1,1,1
3153,1,12.9,5.7,1,0,1,0,0
3154,1,11.5,6.0,0,0,1,1,0
3155,1,11.7,6.3,0,0,0,0,0
3156,1,11.6,6.0,0,0,1,1,1
3157,1,13.8,6.3,0,0,1,0,0
3158,1,12.4,6.2,1,1,1,1,1
3159,1,12.4,6.6,1,1,1,1,1
3160,1,13.3,5.3,1,1,1,1,1
3161,1,14.3,6.3,0,1,0,0,0
3162,1,13.6,6.2,1,1,1,1,1
3163,1,14.7,5.9,1,1,1,1,1
3164,0,13.1,5.1,0,0,0,0,0
3165,1,13.4,6.8,1,1,1,1,1
3166,1,13.2,5.1,0,0,0,0,0
3167,1,13.3,5.9,0,1,0,1,0
3168,1,14.3,5.9,1,1,1,1,1
3169,1,11.7,5.6,1,1,1,0,1
3170,1,14.8,7.0,1,1,1,1,1
3171,1,12.0,5.7,0,0,1,0,0
3172,0,13.2,6.7,1,1,1,1,1
3173,1,12.8,5.4,0,0,0,0,0
3174,1,12.6,5.4,1,1,1,1,1
3175,1,12.5,5.7,0,0,0,0,0
3176,1,12.5,6.4,0,1,1,1,1
3177,1,14.3,5.4,1,1,1,1,1
3178,0,13.1,5.4,1,1,1,1,1
3179,1,13.8,5.4,0,0,0,1,0
3180,1,12.5,6.5,1,1,1,1,1
3181,1,12.0,6.1,0,0,0,0,0
3182,1,15.4,5.8,1,1,1,1,1
3183,1,11.7,6.3,0,0,0,0,0
3184,1,13.4,5.2,0,0,1,0,0
3185,1,11.8,6.1,0,0,0,0,0
3186,1,12.6,5.8,1,0,0,0,0
3187,1,13.9,5.4,1,1,0,1,1
3188,1,11.9,5.8,1,0,1,1,1
3189,1,11.9,6.5,0,1,0,0,0
3190,1,11.8,6.2,1,1,1,1,1
3191,1,13.0,5.1,0,0,0,0,0
3192,0,12.9,5.7,0,0,0,0,0
3193,1,13.3,5.4,0,0,0,0,0
3194,1,15.4,6.6,0,1,0,1,1
3195,0,12.8,5.6,0,0,0,0,0
3196,1,13.4,6.6,1,1,1,1,1
3197,1,14.2,7.1,1,0,1,1,1
3198,1,13.0,5.1,1,1,1,0,1
3199,1,14.9,5.8,1,1,1,0,1
3200,1,14.0,5.5,0,0,0,1,0
3201,1,13.7,5.6,0,0,0,1,0
3202,1,11.6,6.5,0,0,1,0,0
3203,1,11.8,5.5,0,0,0,0,0
3204,1,12.6,5.3,0,0,1,0,0
3205,1,12.3,5.9,0,0,0,0,0
3206,0,11.8,7.0,1,1,1,0,1
3207,0,12.8,5.5,0,0,0,0,0
3208,1,11.5,6.4,0,0,1,0,0
3209,1,11.6,5.3,0,0,0,0,0
3210,1,13.0,5.2,0,0,0,0,0
3211,1,15.0,5.4,1,1,1,1,1
3212,1,12.3,6.2,1,1,1,1,1
3213,1,15.5,5.2,0,1,1,1,1
3214,1,12.6,5.5,1,1,1,1,1
3215,0,12.2,6.6,1,0,1,0,1
3216,1,12.9,6.2,0,0,0,0,0
3217,1,12.6,5.5,0,0,0,0,0
3218,1,11.5,6.4,0,0,0,0,0
3219,1,12.3,5.9,0,0,0,0,0
3220,1,12.0,6.8,1,1,0,1,1
3221,1,13.5,5.7,0,1,1,0,1
3222,1,13.2,5.5,0,1,1,1,1
3223,0,14.1,6.3,0,0,0,0,0
3224,1,13.5,6.4,1,1,1,1,1
3225,1,11.4,5.3,0,1,0,0,0
3226,0,13.4,6.7,1,0,0,1,1
3227,0,14.7,6.9,1,1,1,1,1
3228,1,11.5,5.3,0,0,0,0,0
3229,1,14.9,5.3,1,1,1,1,1
3230,1,12.1,5.3,0,1,0,0,0
3231,1,13.3,5.4,0,0,0,0,0
3232,1,13.3,5.5,0,1,0,0,0
3233,1,13.6,5.1,0,1,0,0,0
3234,1,12.2,5.6,1,1,1,1,1
3235,1,14.9,5.6,1,1,1,1,1
3236,0,11.4,5.2,0,0,0,0,0
3237,1,13.4,5.8,0,0,1,0,0
3238,0,14.3,5.4,0,1,0,0,0
3239,1,12.1,6.6,1,1,1,1,1
3240,1,13.5,5.9,1,1,1,1,1
3241,1,14.8,5.9,1,1,1,1,1
3242,1,11.9,5.1,0,0,0,0,0
3243,1,11.8,5.8,0,0,0,0,0
3244,1,12.0,5.2,0,0,0,1,0
3245,1,12.9,6.7,1,0,1,1,1
3246,1,12.0,5.1,1,0,0,1,1
3247,1,13.1,5.6,1,1,1,1,1
3248,1,12.1,5.9,0,0,0,0,0
3249,1,13.2,5.2,1,0,0,0,0
3250,1,14.9,5.8,1,1,0,1,1
3251,1,14.0,6.1,1,1,0,1,1
3252,1,13.5,6.2,1,0,0,1,1
3253,1,14.2,5.5,1,1,1,0,1
3254,1,12.4,6.3,1,1,1,0,1
3255,1,11.7,6.3,1,1,1,1,1
3256,1,12.4,6.3,0,0,0,0,0
3257,1,13.7,5.1,0,0,0,0,0
3258,0,13.8,5.6,0,0,1,0,0
3259,1,13.3,6.4,1,0,0,0,0
3260,1,11.5,6.2,0,0,0,0,0
3261,1,12.2,5.2,0,0,0,0,0
3262,1,14.4,7.0,1,1,1,1,1
3263,0,11.9,5.2,1,0,0,0,0
3264,1,13.8,6.9,1,1,0,1,1
3265,0,11.8,6.4,0,0,0,0,0
3266,1,12.5,6.5,0,1,0,0,0
3267,1,11.6,6.5,1,1,0,0,1
3268,1,13.1,5.9,1,1,1,1,1
3269,1,15.3,7.0,1,1,1,1,1
3270,1,11.6,5.2,1,1,1,1,1
3271,1,13.1,5.4,1,1,1,1,1
3272,1,11.5,6.0,0,0,0,1,0
3273,1,13.7,6.1,1,1,1,1,1
3274,1,12.7,5.7,0,0,0,0,0
3275,1,13.0,5.6,0,0,0,1,0
3276,1,12.6,6.8,0,1,1,1,1
3277,1,13.3,5.3,0,0,0,0,0
3278,1,12.8,5.6,0,0,0,0,0
3279,1,12.0,6.3,1,1,1,1,1
3280,1,15.3,6.8,0,1,1,1,1
3281,1,11.5,6.3,1,0,0,0,0
3282,0,13.9,6.3,1,1,0,1,1
3283,1,11.7,6.1,0,0,1,0,0
3284,1,13.8,5.1,1,1,1,1,1
3285,1,12.4,6.5,0,0,0,0,0
3286,0,12.5,5.5,1,1,1,1,1
3287,1,13.3,5.5,0,0,0,0,0
3288,1,13.0,6.0,0,0,0,0,0
3289,1,12.2,6.6,1,1,1,1,1
3290,0,12.3,6.4,0,0,0,0,0
3291,1,13.6,5.9,0,1,1,1,1
3292,1,13.0,6.4,0,0,0,0,0
3293,1,14.0,5.6,0,0,0,0,0
3294,1,13.2,5.8,0,0,0,0,0
3295,1,13.4,5.4,0,1,0,0,0
3296,0,12.7,6.1,0,0,0,1,0
3297,1,13.7,6.1,0,0,1,0,0
3298,1,15.4,6.6,1,1,1,1,1
3299,1,13.1,6.1,1,0,0,0,0
3300,1,13.6,6.3,1,1,1,1,1
3301,1,11.4,6.3,0,0,0,0,0
3302,1,12.5,5.1,0,0,1,0,0
3303,1,12.9,5.4,0,0,1,0,0
3304,1,12.3,5.6,0,0,0,0,0
3305,1,15.2,6.5,1,1,0,1,1
3306,1,15.4,7.0,0,1,1,1,1
3307,0,14.2,6.5,1,1,1,1,1
3308,1,12.6,5.5,1,0,0,0,0
3309,1,11.9,6.8,1,1,1,1,1
3310,1,14.1,6.8,1,1,1,1,1
3311,1,13.4,6.0,1,1,1,0,1
3312,1,12.1,5.7,1,1,1,1,1
3313,0,12.6,5.4,0,0,0,0,0
3314,1,11.4,5.5,1,0,0,0,0
3315,1,14.1,5.8,1,0,1,1,1
3316,1,13.0,6.7,1,1,0,1,1
3317,1,12.3,5.6,0,0,0,0,0
3318,1,13.4,5.2,1,1,0,1,1
3319,1,12.3,5.6,1,0,0,0,0
3320,1,13.8,6.8,1,1,1,1,1
3321,1,12.9,5.5,1,1,1,1,1
3322,1,14.4,5.2,1,1,0,1,1
3323,1,13.1,6.0,0,0,1,0,0
3324,1,12.3,6.0,1,1,1,1,1
3325,0,11.6,6.0,0,0,0,0,0
3326,1,12.0,5.1,1,0,0,0,0
3327,1,11.4,5.2,0,0,1,0,0
3328,1,14.0,5.1,0,0,0,0,0
3329,1,12.1,5.4,0,0,0,0,0
3330,1,13.0,5.2,0,0,0,0,0
3331,1,13.6,5.7,0,0,0,0,0
3332,1,15.2,6.7,1,1,1,1,1
3333,1,13.6,6.0,1,0,0,0,0
3334,1,13.9,6.0,0,0,1,0,0
3335,1,11.8,6.5,0,0,0,0,0
3336,1,12.3,5.5,0,0,0,1,0
3337,1,15.2,6.1,1,1,1,1,1
3338,1,14.6,5.4,1,0,1,1,1
3339,1,13.6,6.7,1,1,1,1,1
3340,1,12.1,5.6,1,0,1,1,1
3341,1,12.3,6.3,0,0,1,0,0
3342,0,11.8,5.8,0,0,0,0,0
3343,1,14.3,6.4,0,0,0,0,0
3344,1,12.0,6.1,1,1,1,1,1
3345,0,14.4,5.8,1,1,1,1,1
3346,1,13.1,6.5,0,0,1,0,0
3347,1,12.2,5.3,0,0,1,0,0
3348,1,13.4,6.3,0,0,0,0,0
3349,1,13.5,6.1,1,1,1,1,1
3350,1,11.6,5.6,1,1,1,1,1
3351,1,14.0,5.6,1,1,1,1,1
3352,1,13.0,6.6,1,1,0,0,1
3353,1,11.7,5.2,0,0,0,0,0
3354,1,14.3,6.3,0,0,0,0,0
3355,1,14.5,5.7,1,1,1,1,1
3356,1,13.5,6.0,0,0,0,0,0
3357,1,13.7,7.1,1,1,1,1,1
3358,1,11.5,6.3,0,0,0,1,0
3359,1,14.4,5.7,1,1,1,1,1
3360,1,12.9,5.3,1,1,1,1,1
3361,1,12.7,6.3,0,0,0,0,0
3362,0,11.6,5.4,0,0,1,0,0
3363,1,13.8,5.8,1,1,0,0,1
3364,0,12.3,6.3,0,1,1,0,0
3365,0,13.4,6.5,0,1,0,0,0
3366,1,11.7,5.5,0,1,0,0,0
3367,0,13.6,5.5,0,0,0,1,0
3368,1,12.4,5.4,0,0,0,0,0
3369,1,13.6,6.5,0,0,0,0,0
3370,1,12.7,5.3,1,0,1,0,1
3371,1,13.0,5.8,0,0,0,0,0
3372,1,11.6,6.2,1,1,1,0,1
3373,1,11.9,5.5,1,1,1,1,1
3374,1,14.8,6.0,1,1,0,1,1
3375,0,12.1,6.1,0,0,0,0,0
3376,1,15.5,6.9,1,1,0,1,1
3377,1,12.1,5.8,0,0,0,0,0
3378,1,14.1,6.0,0,0,0,1,0
3379,1,13.0,5.8,0,0,0,0,0
3380,0,13.4,6.1,0,0,1,0,0
3381,1,11.9,5.3,0,0,0,0,0
3382,1,12.5,5.2,0,0,0,0,0
3383,1,12.6,5.6,1,1,1,1,1
3384,1,14.1,5.8,1,1,0,1,1
3385,1,11.5,6.3,0,0,0,0,0
3386,1,12.7,6.8,1,1,1,1,1
3387,1,12.8,5.9,0,1,0,0,0
3388,1,13.8,6.5,1,1,1,1,1
3389,1,13.5,5.4,1,1,0,0,0
3390,1,13.9,5.5,0,1,0,0,0
3391,1,13.8,5.6,0,0,0,0,0
3392,1,13.4,6.1,1,1,1,1,1
3393,1,12.8,6.1,0,0,0,0,0
3394,1,11.9,6.2,1,1,1,1,1
3395,1,11.6,5.3,0,0,0,0,0
3396,1,13.7,5.9,1,0,0,0,1
3397,0,14.9,6.8,1,0,1,1,1
3398,1,13.2,5.9,1,1,1,1,1
3399,1,12.1,5.5,0,0,0,0,0
3400,1,12.2,6.1,0,0,0,1,0
3401,1,12.6,6.7,1,1,0,1,1
3402,0,14.5,6.6,1,1,1,1,1
3403,1,13.9,7.1,1,1,1,1,1
3404,1,12.9,5.9,1,0,1,1,1
3405,1,15.3,6.0,1,1,1,1,1
3406,0,12.9,6.9,1,1,1,1,1
3407,1,13.6,5.9,0,0,0,1,0
3408,1,14.5,6.6,1,1,0,1,1
3409,1,13.0,5.7,0,0,0,0,0
3410,1,13.7,5.9,1,0,1,1,1
3411,1,11.8,5.9,0,0,0,1,0
3412,1,12.4,6.5,1,0,0,0,0
3413,1,11.6,5.3,0,0,0,0,0
3414,1,15.1,5.1,0,1,1,0,1
3415,1,13.5,6.4,0,0,0,0,0
3416,1,14.0,5.1,1,0,0,0,0
3417,1,14.2,5.8,1,1,1,1,1
3418,1,13.8,6.9,1,1,1,0,1
3419,1,15.2,5.2,1,1,1,1,1
3420,1,13.5,6.4,0,0,0,0,0
3421,1,11.6,6.1,0,1,0,0,0
3422,1,11.8,6.3,1,0,1,1,1
3423,0,14.6,6.9,0,1,1,1,1
3424,0,14.1,6.1,0,0,0,0,0
3425,1,12.8,5.1,0,0,0,0,0
3426,1,15.3,5.4,1,1,1,1,1
3427,1,12.5,5.9,0,0,0,0,0
3428,0,15.0,5.3,1,1,1,1,1
3429,1,11.4,6.4,0,0,0,0,0
3430,1,14.4,6.6,1,0,1,1,1
3431,1,12.0,5.8,1,1,0,1,1
3432,1,14.0,6.4,1,0,0,0,0
3433,0,13.0,5.6,0,0,0,0,0
3434,1,13.0,6.6,1,1,1,1,1
3435,1,13.9,5.5,0,0,0,0,0
3436,1,11.7,5.8,0,0,0,0,0
3437,1,12.8,6.8,1,1,1,1,1
3438,0,14.9,6.5,1,1,1,1,1
3439,1,12.0,5.6,0,1,0,0,0
3440,1,12.0,5.8,1,1,1,1,1
3441,1,14.3,6.2,1,1,0,1,1
3442,1,12.2,6.5,1,0,0,0,0
3443,1,11.8,5.9,1,1,1,1,1
3444,0,13.5,5.1,0,1,0,1,1
3445,1,14.0,5.7,0,0,0,0,0
3446,1,14.3,5.4,0,0,1,0,0
3447,1,14.1,5.2,0,0,0,0,0
3448,1,12.0,5.8,0,0,0,1,0
3449,1,12.5,5.8,0,0,0,0,0
3450,1,12.8,5.6,1,1,1,1,1
3451,0,12.3,6.1,0,0,0,0,0
3452,1,13.1,7.0,0,1,0,1,1
3453,1,13.8,5.5,0,0,1,0,0
3454,0,12.7,6.9,0,1,1,1,1
3455,1,14.8,5.2,1,1,1,1,1
3456,1,12.4,5.9,0,1,1,0,0
3457,1,11.9,6.5,0,0,0,0,0
3458,0,12.3,5.6,0,1,0,0,0
3459,1,11.6,6.5,1,0,1,1,1
3460,1,14.1,6.6,1,1,1,1,1
3461,0,11.7,5.5,0,0,0,0,0
3462,1,13.9,5.9,0,1,1,1,1
3463,1,14.7,6.7,1,1,1,1,1
3464,0,11.6,5.2,0,0,0,0,0
3465,1,12.8,6.2,1,1,1,1,1
3466,1,11.7,6.8,1,1,0,1,1
3467,1,13.8,6.4,0,1,1,0,0
3468,1,13.1,5.5,0,0,0,1,0
3469,1,12.2,6.2,1,0,0,0,0
3470,1,13.2,5.6,1,1,0,1,1
3471,1,14.0,6.5,1,1,1,1,1
3472,0,13.8,6.3,0,0,0,0,0
3473,1,12.4,6.6,1,0,1,1,1
3474,1,13.0,6.1,0,0,0,0,0
3475,1,12.4,5.1,0,0,0,0,0
3476,1,13.6,6.5,0,0,0,1,0
3477,1,12.0,7.0,1,1,1,0,1
3478,0,14.2,5.2,0,0,0,0,0
3479,1,12.6,5.1,1,0,0,0,0
3480,1,14.4,5.4,1,1,1,1,1
3481,0,14.1,5.7,1,1,1,1,1
3482,1,11.4,5.9,0,0,0,0,0
3483,0,13.7,6.0,1,0,1,0,0
3484,1,14.0,6.8,1,0,1,1,1
3485,1,13.5,6.0,0,0,0,0,0
3486,1,12.6,5.4,0,1,0,0,0
3487,0,12.8,5.7,1,1,1,1,1
3488,1,11.8,5.8,1,1,1,1,1
3489,1,14.0,6.3,1,0,1,1,1
3490,1,12.6,6.7,1,1,1,1,1
3491,1,14.0,6.2,0,0,1,0,0
3492,1,14.0,5.5,1,0,0,1,0
3493,1,15.0,6.7,1,1,0,1,1
3494,1,12.0,6.2,0,0,0,0,0
3495,1,12.7,5.1,1,1,1,1,1
3496,1,13.1,5.9,1,1,0,0,0
3497,1,11.6,5.6,0,0,0,0,0
3498,1,13.2,6.4,0,0,0,0,0
3499,1,12.3,6.2,0,0,1,1,0
3500,1,13.3,5.8,1,0,0,1,1
3501,1,13.3,5.6,1,0,1,1,1
3502,1,13.6,5.3,0,0,0,0,0
3503,1,13.8,6.2,0,0,0,0,0
3504,1,13.1,6.3,0,1,1,1,1
3505,0,14.1,6.6,1,0,0,1,1
3506,1,11.6,6.6,1,1,1,1,1
3507,1,14.0,5.8,1,0,0,0,0
3508,1,11.8,5.3,0,1,0,0,0
3509,1,14.3,6.4,1,1,1,1,1
3510,1,15.2,5.6,0,1,0,0,1
3511,0,13.6,5.8,0,1,0,0,0
3512,1,12.0,6.2,0,0,0,0,0
3513,1,13.9,5.5,0,1,1,0,0
3514,1,11.6,5.1,1,0,0,0,0
3515,1,11.9,6.4,0,0,1,0,0
3516,1,12.5,5.1,1,1,1,1,1
3517,1,14.3,5.8,0,0,0,0,0
3518,1,13.2,5.1,1,1,0,0,1
3519,1,12.9,5.4,1,1,1,1,1
3520,1,12.9,6.2,1,0,0,0,0
3521,1,11.7,6.1,1,1,1,0,1
3522,1,11.4,5.4,0,0,0,0,0
3523,1,12.4,6.3,0,1,0,0,0
3524,1,13.0,5.3,0,0,1,0,0
3525,0,14.3,5.8,1,1,1,0,1
3526,1,13.6,5.4,0,0,0,0,0
3527,1,11.9,6.7,1,1,1,1,1
3528,1,11.7,5.1,0,0,0,0,0
3529,1,12.7,6.5,1,1,1,1,1
3530,1,11.5,6.4,0,0,0,0,0
3531,1,14.9,6.4,1,1,1,0,1
3532,1,14.3,5.4,0,0,0,0,0
3533,1,12.3,6.5,0,0,0,0,0
3534,1,14.1,5.8,0,0,0,1,0
3535,1,11.7,5.9,0,0,0,0,0
3536,1,14.0,6.1,1,1,0,1,1
3537,1,13.7,6.3,0,1,1,0,1
3538,1,11.5,6.3,0,0,0,0,0
3539,1,12.1,5.7,1,1,1,1,1
3540,1,11.8,5.3,0,0,0,0,0
3541,1,12.2,5.7,0,1,1,0,0
3542,1,13.8,5.5,1,1,1,1,1
3543,1,11.9,7.1,1,0,1,1,1
3544,1,14.0,6.1,0,1,0,0,0
3545,1,11.7,6.2,1,0,0,1,1
3546,1,15.4,6.0,1,1,1,1,1
3547,1,11.5,6.1,1,1,1,1,1
3548,1,11.9,6.9,0,1,1,1,1
3549,1,11.4,5.1,0,0,0,1,0
3550,1,11.9,6.5,0,0,0,0,0
3551,1,12.0,5.4,0,0,0,0,0
3552,0,12.6,6.3,0,0,0,0,0
3553,1,13.2,5.3,0,0,1,0,0
3554,1,13.1,5.8,0,1,0,1,0
3555,1,13.8,5.1,1,1,1,0,0
3556,0,14.1,5.9,0,1,0,0,0
3557,1,12.6,6.8,0,1,1,1,1
3558,1,14.5,5.4,0,1,1,1,1
3559,0,12.3,6.1,1,1,1,1,1
3560,1,14.0,5.1,1,1,1,1,1
3561,1,14.0,6.3,0,0,0,0,0
3562,1,13.3,6.2,0,0,0,0,0
3563,1,14.0,5.7,0,0,0,0,0
3564,1,13.3,6.1,1,0,0,0,0
3565,1,12.3,5.1,0,0,0,0,0
3566,0,12.7,5.8,1,1,1,1,1
3567,1,14.6,6.6,1,0,1,1,1
3568,1,11.5,5.7,1,1,1,1,1
3569,1,12.7,6.1,0,0,0,0,0
3570,1,12.8,5.1,0,1,0,0,0
3571,1,11.6,6.6,1,1,1,1,1
3572,1,11.6,5.1,1,1,1,1,1
3573,1,13.5,6.1,0,1,0,1,1
3574,1,14.1,6.5,1,1,1,1,1
3575,1,12.6,5.7,0,0,0,0,0
3576,1,13.5,5.2,0,0,0,0,0
3577,1,12.0,6.2,1,1,0,1,1
3578,1,13.6,5.4,0,1,0,0,0
3579,1,12.5,6.4,0,0,0,0,0
3580,1,13.3,6.7,1,1,1,1,1
3581,1,12.6,5.3,1,1,1,1,1
3582,1,14.3,5.3,0,1,1,1,1
3583,1,13.1,6.1,1,0,1,1,1
3584,1,14.6,6.3,0,1,1,1,1
3585,1,13.7,5.4,1,1,1,1,1
3586,1,15.1,6.6,1,1,1,0,1
3587,1,11.8,5.5,1,0,0,0,0
3588,1,11.8,6.5,0,0,0,0,0
3589,1,11.7,5.1,0,1,0,0,0
3590,1,11.7,6.4,0,0,0,0,0
3591,1,12.8,5.4,0,0,0,0,0
3592,1,13.7,5.7,0,0,0,0,0
3593,1,13.0,5.5,0,1,1,0,0
3594,1,11.9,5.9,0,0,0,0,0
3595,1,13.3,5.2,1,1,1,1,1
3596,1,15.4,6.1,1,1,0,1,1
3597,1,11.4,5.9,1,0,0,0,0
3598,1,11.5,5.9,1,1,1,1,1
3599,1,12.8,5.8,0,1,0,0,0
3600,0,13.3,6.9,1,1,0,1,1
3601,1,13.9,6.2,0,0,0,0,0
3602,1,12.7,6.5,1,1,1,1,1
3603,1,13.5,5.4,0,0,0,0,0
3604,1,13.8,7.1,1,1,1,1,1
3605,1,12.1,5.8,1,1,0,1,1
3606,1,12.5,5.7,0,0,0,0,0
3607,1,12.8,6.7,1,1,1,1,1
3608,1,11.7,6.2,1,1,1,1,1
3609,1,14.6,5.7,1,1,0,1,1
3610,1,14.5,6.3,1,1,1,1,1
3611,1,11.5,5.2,1,1,1,0,1
3612,0,14.4,6.7,1,1,1,1,1
3613,1,12.7,5.9,1,1,1,1,1
3614,1,12.1,7.0,1,1,0,1,1
3615,1,13.6,5.3,0,0,0,0,0
3616,1,11.9,6.1,0,0,0,0,0
3617,1,13.5,5.5,1,0,0,0,0
3618,1,12.0,6.5,1,1,1,1,1
3619,1,12.4,5.2,0,1,0,1,0
3620,1,12.8,5.2,0,0,0,0,0
3621,1,14.9,6.2,1,1,0,1,1
3622,0,15.0,6.9,1,1,1,1,1
3623,1,14.6,6.8,1,1,1,0,1
3624,0,12.2,6.1,0,0,0,0,0
3625,0,13.1,5.8,0,0,0,0,0
3626,1,11.4,5.5,1,1,0,1,0
3627,0,11.9,7.1,1,0,1,1,1
3628,1,13.5,5.5,1,0,0,0,0
3629,1,15.5,6.4,1,1,1,1,1
3630,1,11.7,5.3,1,1,1,1,1
3631,1,13.6,6.0,0,1,0,1,0
3632,0,11.6,5.9,0,0,0,0,0
3633,1,12.5,6.5,0,1,1,1,1
3634,1,13.3,6.3,1,1,1,1,1
3635,1,13.6,6.4,1,0,1,1,1
3636,1,13.9,6.5,0,0,0,0,0
3637,1,12.0,5.9,0,0,0,0,0
3638,1,13.3,5.3,0,1,1,1,1
3639,1,13.3,6.1,1,1,1,1,1
3640,1,14.3,7.0,1,1,1,0,1
3641,0,12.0,6.0,1,1,1,1,1
3642,1,15.3,6.5,0,1,1,0,1
3643,1,13.7,5.5,0,0,0,0,0
3644,1,13.9,5.4,0,0,0,0,0
3645,0,13.4,7.1,0,1,0,1,1
3646,1,13.1,5.4,0,0,0,1,0
3647,1,12.8,5.2,1,1,1,1,1
3648,1,13.1,5.8,0,0,0,0,0
3649,1,11.4,6.5,1,0,0,0,0
3650,1,12.1,5.7,0,1,0,0,0
3651,1,12.8,5.3,0,0,0,0,0
3652,1,14.2,5.6,0,0,0,1,0
3653,1,12.0,6.5,0,0,1,0,0
3654,1,12.0,5.3,1,1,0,1,1
3655,1,14.2,5.3,1,1,1,1,1
3656,1,12.0,5.3,0,0,0,0,0
3657,1,11.5,5.3,0,0,0,1,0
3658,1,12.1,7.0,1,1,0,1,1
3659,1,11.4,6.4,0,0,0,0,0
3660,1,12.9,5.7,0,0,0,0,0
3661,1,14.8,6.5,1,1,1,0,1
3662,1,11.9,6.5,0,1,1,0,0
3663,1,13.0,6.5,1,1,1,1,1
3664,1,13.7,6.3,0,0,1,0,0
3665,1,12.6,6.1,0,0,0,0,0
3666,1,13.1,5.2,0,0,0,0,0
3667,1,13.6,6.4,1,0,0,0,0
3668,1,12.9,5.6,1,1,1,1,1
3669,1,11.5,5.1,0,0,0,1,0
3670,0,14.4,6.6,1,1,1,1,1
3671,0,11.5,5.8,0,0,0,0,0
3672,1,13.7,6.1,0,0,0,0,0
3673,0,12.0,5.8,1,0,0,0,0
3674,1,12.7,6.3,1,1,1,1,1
3675,1,13.8,6.2,0,0,0,1,0
3676,1,11.6,6.9,0,1,1,0,1
